tenant_id,provider,account_id,usage_date,service_name,usage_type,region,billed_cost,usage_quantity,usage_unit,currency,ingested_at
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-11,Amazon EC2,Usage,us-east-1,187.8305,3756.61,Hrs,USD,2026-06-25 07:33:57.672897+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-12,Amazon EC2,Usage,us-east-1,185.4773,3709.55,Hrs,USD,2026-06-25 07:33:57.672900+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-13,Amazon EC2,Usage,us-east-1,191.4519,3829.04,Hrs,USD,2026-06-25 07:33:57.672903+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-14,Amazon EC2,Usage,us-east-1,219.5017,4390.03,Hrs,USD,2026-06-25 07:33:57.672907+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-15,Amazon EC2,Usage,us-east-1,182.7482,3654.96,Hrs,USD,2026-06-25 07:33:57.672934+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-16,Amazon EC2,Usage,us-east-1,158.9067,3178.13,Hrs,USD,2026-06-25 07:33:57.672939+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-17,Amazon EC2,Usage,us-east-1,127.8183,2556.37,Hrs,USD,2026-06-25 07:33:57.672943+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-18,Amazon EC2,Usage,us-east-1,191.9495,3838.99,Hrs,USD,2026-06-25 07:33:57.672946+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-19,Amazon EC2,Usage,us-east-1,200.1012,4002.02,Hrs,USD,2026-06-25 07:33:57.672950+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-20,Amazon EC2,Usage,us-east-1,207.1032,4142.06,Hrs,USD,2026-06-25 07:33:57.672953+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-21,Amazon EC2,Usage,us-east-1,209.3952,4187.9,Hrs,USD,2026-06-25 07:33:57.672956+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-22,Amazon EC2,Usage,us-east-1,211.0128,4220.26,Hrs,USD,2026-06-25 07:33:57.672960+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-23,Amazon EC2,Usage,us-east-1,144.88,2897.6,Hrs,USD,2026-06-25 07:33:57.672964+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-24,Amazon EC2,Usage,us-east-1,143.7405,2874.81,Hrs,USD,2026-06-25 07:33:57.672967+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-25,Amazon EC2,Usage,us-east-1,212.9943,4259.89,Hrs,USD,2026-06-25 07:33:57.673016+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-26,Amazon EC2,Usage,us-east-1,196.5578,3931.16,Hrs,USD,2026-06-25 07:33:57.673023+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-27,Amazon EC2,Usage,us-east-1,179.5102,3590.2,Hrs,USD,2026-06-25 07:33:57.673026+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-28,Amazon EC2,Usage,us-east-1,182.0602,3641.2,Hrs,USD,2026-06-25 07:33:57.673029+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-29,Amazon EC2,Usage,us-east-1,185.7634,3715.27,Hrs,USD,2026-06-25 07:33:57.673032+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-30,Amazon EC2,Usage,us-east-1,156.6,3132.0,Hrs,USD,2026-06-25 07:33:57.673037+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-31,Amazon EC2,Usage,us-east-1,152.5544,3051.09,Hrs,USD,2026-06-25 07:33:57.673040+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-01,Amazon EC2,Usage,us-east-1,212.542,4250.84,Hrs,USD,2026-06-25 07:33:57.673043+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-02,Amazon EC2,Usage,us-east-1,194.8234,3896.47,Hrs,USD,2026-06-25 07:33:57.673046+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-03,Amazon EC2,Usage,us-east-1,204.583,4091.66,Hrs,USD,2026-06-25 07:33:57.673051+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-04,Amazon EC2,Usage,us-east-1,212.4495,4248.99,Hrs,USD,2026-06-25 07:33:57.673080+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-05,Amazon EC2,Usage,us-east-1,197.6127,3952.25,Hrs,USD,2026-06-25 07:33:57.673085+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-06,Amazon EC2,Usage,us-east-1,157.76,3155.2,Hrs,USD,2026-06-25 07:33:57.673088+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-07,Amazon EC2,Usage,us-east-1,144.3551,2887.1,Hrs,USD,2026-06-25 07:33:57.673092+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-08,Amazon EC2,Usage,us-east-1,197.6287,3952.57,Hrs,USD,2026-06-25 07:33:57.673095+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-09,Amazon EC2,Usage,us-east-1,197.6205,3952.41,Hrs,USD,2026-06-25 07:33:57.673098+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-10,Amazon EC2,Usage,us-east-1,184.6209,3692.42,Hrs,USD,2026-06-25 07:33:57.673100+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-11,Amazon EC2,Usage,us-east-1,212.423,4248.46,Hrs,USD,2026-06-25 07:33:57.673103+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-12,Amazon EC2,Usage,us-east-1,197.0751,3941.5,Hrs,USD,2026-06-25 07:33:57.673105+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-13,Amazon EC2,Usage,us-east-1,153.9574,3079.15,Hrs,USD,2026-06-25 07:33:57.673108+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-14,Amazon EC2,Usage,us-east-1,159.9585,3199.17,Hrs,USD,2026-06-25 07:33:57.673139+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-15,Amazon EC2,Usage,us-east-1,213.0349,4260.7,Hrs,USD,2026-06-25 07:33:57.673143+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-16,Amazon EC2,Usage,us-east-1,216.9611,4339.22,Hrs,USD,2026-06-25 07:33:57.673147+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-17,Amazon EC2,Usage,us-east-1,204.6793,4093.59,Hrs,USD,2026-06-25 07:33:57.673150+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-18,Amazon EC2,Usage,us-east-1,199.6175,3992.35,Hrs,USD,2026-06-25 07:33:57.673153+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-19,Amazon EC2,Usage,us-east-1,205.6045,4112.09,Hrs,USD,2026-06-25 07:33:57.673156+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-20,Amazon EC2,Usage,us-east-1,134.4455,2688.91,Hrs,USD,2026-06-25 07:33:57.673159+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-21,Amazon EC2,Usage,us-east-1,137.6386,2752.77,Hrs,USD,2026-06-25 07:33:57.673162+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-22,Amazon EC2,Usage,us-east-1,185.8622,3717.24,Hrs,USD,2026-06-25 07:33:57.673165+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-23,Amazon EC2,Usage,us-east-1,191.5609,3831.22,Hrs,USD,2026-06-25 07:33:57.673198+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-24,Amazon EC2,Usage,us-east-1,215.1484,4302.97,Hrs,USD,2026-06-25 07:33:57.673228+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-06-25,Amazon EC2,Usage,us-east-1,619.7402,12394.8,Hrs,USD,2026-06-25 07:33:57.673260+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-18,Amazon S3,Usage,us-east-1,14.5462,290.92,Hrs,USD,2026-06-25 07:33:57.673268+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-19,Amazon S3,Usage,us-east-1,16.5839,331.68,Hrs,USD,2026-06-25 07:33:57.673272+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-20,Amazon S3,Usage,us-east-1,14.6162,292.32,Hrs,USD,2026-06-25 07:33:57.673274+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-21,Amazon S3,Usage,us-east-1,11.9675,239.35,Hrs,USD,2026-06-25 07:33:57.673277+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-22,Amazon S3,Usage,us-east-1,10.4723,209.45,Hrs,USD,2026-06-25 07:33:57.673280+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-23,Amazon S3,Usage,us-east-1,14.8645,297.29,Hrs,USD,2026-06-25 07:33:57.673283+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-24,Amazon S3,Usage,us-east-1,13.9852,279.7,Hrs,USD,2026-06-25 07:33:57.673286+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-25,Amazon S3,Usage,us-east-1,14.7471,294.94,Hrs,USD,2026-06-25 07:33:57.673288+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-26,Amazon S3,Usage,us-east-1,16.2015,324.03,Hrs,USD,2026-06-25 07:33:57.673317+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-27,Amazon S3,Usage,us-east-1,13.1028,262.06,Hrs,USD,2026-06-25 07:33:57.673323+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-28,Amazon S3,Usage,us-east-1,11.8168,236.34,Hrs,USD,2026-06-25 07:33:57.673327+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-29,Amazon S3,Usage,us-east-1,11.6545,233.09,Hrs,USD,2026-06-25 07:33:57.673330+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-30,Amazon S3,Usage,us-east-1,14.5463,290.93,Hrs,USD,2026-06-25 07:33:57.673333+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-03-31,Amazon S3,Usage,us-east-1,13.5257,270.51,Hrs,USD,2026-06-25 07:33:57.673336+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-01,Amazon S3,Usage,us-east-1,15.4065,308.13,Hrs,USD,2026-06-25 07:33:57.673339+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-02,Amazon S3,Usage,us-east-1,14.6912,293.82,Hrs,USD,2026-06-25 07:33:57.673342+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-03,Amazon S3,Usage,us-east-1,15.6501,313.0,Hrs,USD,2026-06-25 07:33:57.673344+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-04,Amazon S3,Usage,us-east-1,11.5605,231.21,Hrs,USD,2026-06-25 07:33:57.673347+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-05,Amazon S3,Usage,us-east-1,13.0387,260.77,Hrs,USD,2026-06-25 07:33:57.673400+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-06,Amazon S3,Usage,us-east-1,15.1378,302.76,Hrs,USD,2026-06-25 07:33:57.673406+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-07,Amazon S3,Usage,us-east-1,14.1909,283.82,Hrs,USD,2026-06-25 07:33:57.673410+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-08,Amazon S3,Usage,us-east-1,15.7017,314.03,Hrs,USD,2026-06-25 07:33:57.673414+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-09,Amazon S3,Usage,us-east-1,15.7757,315.51,Hrs,USD,2026-06-25 07:33:57.673417+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-10,Amazon S3,Usage,us-east-1,17.2144,344.29,Hrs,USD,2026-06-25 07:33:57.673419+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-11,Amazon S3,Usage,us-east-1,12.4412,248.82,Hrs,USD,2026-06-25 07:33:57.673422+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-12,Amazon S3,Usage,us-east-1,12.013,240.26,Hrs,USD,2026-06-25 07:33:57.673425+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-13,Amazon S3,Usage,us-east-1,17.4218,348.44,Hrs,USD,2026-06-25 07:33:57.673428+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-14,Amazon S3,Usage,us-east-1,14.1341,282.68,Hrs,USD,2026-06-25 07:33:57.673430+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-15,Amazon S3,Usage,us-east-1,14.8423,296.85,Hrs,USD,2026-06-25 07:33:57.673461+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-16,Amazon S3,Usage,us-east-1,14.5051,290.1,Hrs,USD,2026-06-25 07:33:57.673466+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-17,Amazon S3,Usage,us-east-1,15.2006,304.01,Hrs,USD,2026-06-25 07:33:57.673469+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-18,Amazon S3,Usage,us-east-1,10.4871,209.74,Hrs,USD,2026-06-25 07:33:57.673472+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-19,Amazon S3,Usage,us-east-1,12.4025,248.05,Hrs,USD,2026-06-25 07:33:57.673496+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-20,Amazon S3,Usage,us-east-1,15.4804,309.61,Hrs,USD,2026-06-25 07:33:57.673503+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-21,Amazon S3,Usage,us-east-1,13.927,278.54,Hrs,USD,2026-06-25 07:33:57.673508+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-22,Amazon S3,Usage,us-east-1,14.5236,290.47,Hrs,USD,2026-06-25 07:33:57.673512+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-23,Amazon S3,Usage,us-east-1,16.2287,324.57,Hrs,USD,2026-06-25 07:33:57.673516+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-24,Amazon S3,Usage,us-east-1,16.9185,338.37,Hrs,USD,2026-06-25 07:33:57.673519+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-25,Amazon S3,Usage,us-east-1,13.8118,276.24,Hrs,USD,2026-06-25 07:33:57.673549+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-26,Amazon S3,Usage,us-east-1,14.7076,294.15,Hrs,USD,2026-06-25 07:33:57.673554+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-27,Amazon S3,Usage,us-east-1,16.4549,329.1,Hrs,USD,2026-06-25 07:33:57.673559+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-28,Amazon S3,Usage,us-east-1,14.688,293.76,Hrs,USD,2026-06-25 07:33:57.673562+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-29,Amazon S3,Usage,us-east-1,13.25,265.0,Hrs,USD,2026-06-25 07:33:57.673566+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-04-30,Amazon S3,Usage,us-east-1,16.3413,326.83,Hrs,USD,2026-06-25 07:33:57.673569+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-01,Amazon S3,Usage,us-east-1,14.9806,299.61,Hrs,USD,2026-06-25 07:33:57.673573+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-02,Amazon S3,Usage,us-east-1,11.6351,232.7,Hrs,USD,2026-06-25 07:33:57.673576+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-03,Amazon S3,Usage,us-east-1,11.4628,229.26,Hrs,USD,2026-06-25 07:33:57.673579+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-04,Amazon S3,Usage,us-east-1,15.9135,318.27,Hrs,USD,2026-06-25 07:33:57.673582+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-05,Amazon S3,Usage,us-east-1,17.4936,349.87,Hrs,USD,2026-06-25 07:33:57.673619+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-06,Amazon S3,Usage,us-east-1,16.346,326.92,Hrs,USD,2026-06-25 07:33:57.673627+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-07,Amazon S3,Usage,us-east-1,15.9622,319.24,Hrs,USD,2026-06-25 07:33:57.673632+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-08,Amazon S3,Usage,us-east-1,14.8501,297.0,Hrs,USD,2026-06-25 07:33:57.673636+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-09,Amazon S3,Usage,us-east-1,10.5325,210.65,Hrs,USD,2026-06-25 07:33:57.673640+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-10,Amazon S3,Usage,us-east-1,11.7063,234.13,Hrs,USD,2026-06-25 07:33:57.673643+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-11,Amazon S3,Usage,us-east-1,16.1946,323.89,Hrs,USD,2026-06-25 07:33:57.673647+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-12,Amazon S3,Usage,us-east-1,18.5928,371.86,Hrs,USD,2026-06-25 07:33:57.673650+00:00
11111111-1111-1111-1111-111111111111,aws,111111111111,2026-05-13,Amazon S3,Usage,us-east-1,16.4834,329.67,Hrs,USD,2026-06-25 07:33:57.673653+00:00
